id,startPosition,endPosition,survived,epilogue,total_iterations,total_time,step_size,moving_type,car probability
112,0,-0.630349005410195,yes,Went back to the sidewalk,9,8.090534941917962,2,C,0.05
113,0,-0.49302102004639115,yes,Went back to the sidewalk,3,1.258049347141272,2,C,0.05
114,0,-0.07478975332303595,yes,Went back to the sidewalk,3,2.3454624941117084,2,C,0.05
115,0,2.7907703948114033,no,dead: right lane,2,1.460055737747576,2,C,0.05
116,0,1.5881259080880086,no,dead: right lane,6,8.646501596983281,2,C,0.05
117,0,-0.36531517680031156,yes,Went back to the sidewalk,6,14.016405304827021,2,C,0.05
118,0,7.302831812415252,yes,Crossed,5,6.335275544904975,2,C,0.05
119,0,-1.2614586567412716,yes,Went back to the sidewalk,6,5.459808633681973,2,C,0.05
120,0,7.529908214367388,yes,Crossed,5,4.243867588817365,2,C,0.05
121,0,-0.38532855267438504,yes,Went back to the sidewalk,3,2.6452488522123914,2,C,0.05
122,0,7.031382151174332,yes,Crossed,5,8.222538160775283,2,C,0.05
123,0,7.052964367255307,yes,Crossed,7,6.97665068829516,2,C,0.05
124,0,7.205744871528001,yes,Crossed,4,4.396518545981846,2,C,0.05
125,0,7.174012262266869,yes,Crossed,15,8.969929313848366,2,C,0.05
126,0,7.129648779935951,yes,Crossed,5,3.0373719230356726,2,C,0.05
127,0,7.333816977276253,yes,Crossed,16,13.135109943001034,2,C,0.05
128,0,-0.16989934405813378,yes,Went back to the sidewalk,6,6.620190941833604,2,C,0.05
129,0,6.9390343989917245,no,dead: left lane,6,8.929279363294993,2,C,0.05
130,0,-0.018832566289170627,yes,Went back to the sidewalk,4,2.6877231772847474,2,C,0.05
131,0,6.548177030202444,no,dead: left lane,9,9.085636416619414,2,C,0.05
132,0,-0.30117883005714696,yes,Went back to the sidewalk,3,3.1410057603935013,2,C,0.05
133,0,-1.7301683479705239,yes,Went back to the sidewalk,7,5.398616323144623,2,C,0.05
134,0,7.345424783725049,yes,Crossed,6,7.762812388433305,2,C,0.05
135,0,2.99455493120675,no,dead: right lane,7,5.00936133376097,2,C,0.05
136,0,7.093846748083738,yes,Crossed,4,8.986389835118354,2,C,0.05
137,0,-0.11763425636124136,yes,Went back to the sidewalk,3,3.855405692115581,2,C,0.05
138,0,7.5649391298398285,yes,Crossed,21,17.777601326651904,2,C,0.05
139,0,2.0884750095769995,no,dead: right lane,7,3.399377247604975,2,C,0.05
140,0,-0.4676205322852276,yes,Went back to the sidewalk,4,6.0163352946443815,2,C,0.05
141,0,2.3555435905260063,no,dead: right lane,2,1.9141040450651676,2,C,0.05
142,0,8.85756995776027,yes,Crossed,7,5.35416853480672,2,C,0.05
143,0,-0.8576863300398005,yes,Went back to the sidewalk,5,5.743729948691957,2,C,0.05
144,0,-0.42582117680617904,yes,Went back to the sidewalk,8,11.839590382586982,2,C,0.05
145,0,-0.5921214389203546,yes,Went back to the sidewalk,21,16.864662600035267,2,C,0.05
146,0,7.142828042836891,yes,Crossed,5,4.090173995069626,2,C,0.05
147,0,1.4389401974316047,no,dead: right lane,4,2.4768810043829648,2,C,0.05
148,0,-0.06219869591128524,yes,Went back to the sidewalk,4,2.212813103728627,2,C,0.05
149,0,8.244887240700127,yes,Crossed,6,6.316498289020517,2,C,0.05
150,0,-0.0689563999156726,yes,Went back to the sidewalk,9,12.99442970104963,2,C,0.05
151,0,-0.5972205415014997,yes,Went back to the sidewalk,3,2.921862496539851,2,C,0.05
152,0,7.19405182059534,yes,Crossed,7,8.416073590578582,2,C,0.05
153,0,-0.8864179689815239,yes,Went back to the sidewalk,5,2.4737782769834307,2,C,0.05
154,0,8.695252811484242,yes,Crossed,7,6.61085221796437,2,C,0.05
155,0,7.676046921916821,yes,Crossed,9,7.708561328658328,2,C,0.05
156,0,7.842029343433868,yes,Crossed,6,11.10873607352316,2,C,0.05
157,0,8.291426552888293,yes,Crossed,6,9.004842555584606,2,C,0.05
158,0,2.006283174971759,no,dead: right lane,2,1.9993990513955875,2,C,0.05
159,0,8.608616049106551,yes,Crossed,9,4.857070108703771,2,C,0.05
160,0,7.436676028641446,yes,Crossed,6,5.458287394945428,2,C,0.05
161,0,7.202625609822159,yes,Crossed,4,3.2275112570649123,2,C,0.05
162,0,5.5467928745829145,no,dead: left lane,11,11.27577843966,2,C,0.05
163,0,-0.20703986990851897,yes,Went back to the sidewalk,3,1.7498931131838122,2,C,0.05
164,0,-0.5256678608406458,yes,Went back to the sidewalk,7,10.788745285496656,2,C,0.05
165,0,8.967611019728093,yes,Crossed,5,5.662323040013325,2,C,0.05
166,0,2.9625895499604193,no,dead: right lane,2,1.4982490729768352,2,C,0.05
167,0,1.2940668886209845,no,dead: right lane,3,1.3941833754912134,2,C,0.05
168,0,-0.6939726990030914,yes,Went back to the sidewalk,9,7.089139570302536,2,C,0.05
169,0,8.558859536559277,yes,Crossed,10,6.241539949760702,2,C,0.05
170,0,6.666396571658345,no,dead: left lane,4,6.362510180694374,2,C,0.05
171,0,7.401238450844063,yes,Crossed,6,5.8889796531554435,2,C,0.05
172,0,-0.7193016424025975,yes,Went back to the sidewalk,11,10.516442510339177,2,C,0.05
173,0,7.43543624722153,yes,Crossed,6,7.003764191069884,2,C,0.05
174,0,8.905367400443552,yes,Crossed,5,6.434846439983274,2,C,0.05
175,0,-0.7099563062293794,yes,Went back to the sidewalk,4,4.24937479238753,2,C,0.05
176,0,-1.6097709441755035,yes,Went back to the sidewalk,11,9.6054470347098,2,C,0.05
177,0,-0.8257230068925474,yes,Went back to the sidewalk,6,6.08622881458548,2,C,0.05
178,0,5.854309215183505,no,dead: left lane,7,5.008793292867383,2,C,0.05
179,0,7.391485245704758,yes,Crossed,5,3.733706894884538,2,C,0.05
180,0,-0.04898696790935553,yes,Went back to the sidewalk,4,4.572014870722883,2,C,0.05
181,0,1.359137154358846,no,dead: right lane,8,7.436091533932415,2,C,0.05
182,0,7.049987486882182,yes,Crossed,7,3.6698538364305877,2,C,0.05
183,0,2.309420772598936,no,dead: right lane,2,1.0222140839867038,2,C,0.05
184,0,6.967087507339137,no,dead: left lane,10,10.751541197935653,2,C,0.05
185,0,-1.2743361077907869,yes,Went back to the sidewalk,5,4.239095852565512,2,C,0.05
186,0,7.581227362434182,yes,Crossed,5,3.7252064822671325,2,C,0.05
187,0,1.2986044527143688,no,dead: right lane,2,2.052377979884856,2,C,0.05
188,0,-1.0685220551352717,yes,Went back to the sidewalk,9,5.541392131917652,2,C,0.05
189,0,7.307353695004792,yes,Crossed,4,3.497999645439628,2,C,0.05
190,0,8.272467756208062,yes,Crossed,5,2.8684304353178462,2,C,0.05
191,0,-0.24792186515962622,yes,Went back to the sidewalk,3,1.7027196223004246,2,C,0.05
192,0,-1.3280352710001833,yes,Went back to the sidewalk,5,3.959194675528262,2,C,0.05
193,0,-0.896506894240654,yes,Went back to the sidewalk,13,11.764465567284907,2,C,0.05
194,0,7.547486604961152,yes,Crossed,4,5.179970065873852,2,C,0.05
195,0,-0.18068078269851284,yes,Went back to the sidewalk,6,11.336881919484927,2,C,0.05
196,0,8.285145973207143,yes,Crossed,5,3.2191241635784573,2,C,0.05
197,0,-1.9403779627743056,yes,Went back to the sidewalk,4,5.53471259357077,2,C,0.05
198,0,-0.13798773407935538,yes,Went back to the sidewalk,6,2.8168041283372465,2,C,0.05
199,0,-1.6959276406879618,yes,Went back to the sidewalk,9,7.825513083113114,2,C,0.05
200,0,7.697855185725163,yes,Crossed,5,3.156306326550904,2,C,0.05
201,0,7.6795165922589845,yes,Crossed,6,5.032480146355611,2,C,0.05
202,0,-1.2347850824470759,yes,Went back to the sidewalk,11,7.737728388439438,2,C,0.05
203,0,8.750150247897048,yes,Crossed,5,4.520857669468791,2,C,0.05
204,0,-0.2120509222734248,yes,Went back to the sidewalk,3,2.773846297436399,2,C,0.05
205,0,1.2073063049668886,no,dead: right lane,2,1.0231198162942037,2,C,0.05
206,0,-0.2624981633296952,yes,Went back to the sidewalk,8,6.476559695919404,2,C,0.05
207,0,-1.2864205271510973,yes,Went back to the sidewalk,4,7.4704246759394834,2,C,0.05
208,0,7.375048958235923,yes,Crossed,6,3.825933819424021,2,C,0.05
209,0,-1.269113668733115,yes,Went back to the sidewalk,4,3.0548317105528557,2,C,0.05
210,0,-0.4275248724942622,yes,Went back to the sidewalk,5,2.907931672467569,2,C,0.05
211,0,7.651919929192164,yes,Crossed,6,1.9114895150085598,2,C,0.05
212,0,-1.72447576001623,yes,Went back to the sidewalk,4,2.0486812388506292,2,C,0.05
213,0,7.947614359991835,yes,Crossed,4,3.2270347738038314,2,C,0.05
214,0,7.896037009230223,yes,Crossed,11,9.357584108428881,2,C,0.05
215,0,7.860216838436325,yes,Crossed,4,4.845943078065577,2,C,0.05
216,0,7.80580646054928,yes,Crossed,6,4.976912019085494,2,C,0.05
217,0,5.803264542638418,no,dead: left lane,4,3.1343745944181984,2,C,0.05
218,0,-0.07873847117049138,yes,Went back to the sidewalk,11,7.027740637769825,2,C,0.05
219,0,-0.7012452859484326,yes,Went back to the sidewalk,10,11.243596304276716,2,C,0.05
220,0,-0.4465697513823901,yes,Went back to the sidewalk,3,1.4351425063332008,2,C,0.05
