id,startPosition,endPosition,survived,epilogue,total_iterations,total_time,step_size,moving_type,car probability
15,0,7.1255365737197485,yes,Crossed,8,8,0.40748045923331266,D,0.01
16,0,7.918831312000747,yes,Crossed,6,6,4.710480108898262,D,0.01
17,0,1.501427609498182,no,dead,22,22,1.9825090372449499,D,0.01
18,0,2.141888471609377,no,dead,10,10,7.195048538590357,D,0.01
19,0,9.510729424939786,yes,Crossed,18,18,6.3471940306861425,D,0.01
20,0,9.172244058287127,yes,Crossed,6,6,5.963356784430905,D,0.01
21,0,8.375086410945668,yes,Crossed,12,12,4.805107973436186,D,0.01
22,0,8.463156234320266,yes,Crossed,14,14,8.391025121969683,D,0.01
23,0,7.461924260243617,yes,Crossed,25,25,2.0240809551678356,D,0.01
24,0,7.023263833232445,yes,Crossed,19,19,1.1429346666185691,D,0.01
25,0,7.853427179155619,yes,Crossed,3,3,6.0034813773306075,D,0.01
26,0,8.895487312962764,yes,Crossed,3,3,5.6845978135495985,D,0.01
27,0,9.128518354945538,yes,Crossed,8,8,3.2954685537485284,D,0.01
28,0,7.489483114627675,yes,Crossed,25,25,2.4867822686287337,D,0.01
29,0,8.382997371216923,yes,Crossed,39,39,5.90163310081716,D,0.01
